revs,Preprocessed_Text,Sentiment_Scores
Excellent customer service and support. So nice dealing with people face to face,"['excellent', 'customer', 'service', 'and', 'support', '.', 'so', 'nice', 'dealing', 'with', 'people', 'face', 'to', 'face']","{'neg': 0.0, 'neu': 0.5, 'pos': 0.5, 'compound': 0.8755}"
The manager Mr.mo is very nice person.I have got a fantastic experience today.,"['the', 'manager', 'mr.mo', 'is', 'very', 'nice', 'person.i', 'have', 'got', 'a', 'fantastic', 'experience', 'today', '.']","{'neg': 0.0, 'neu': 0.599, 'pos': 0.401, 'compound': 0.7713}"
Went into store to ask about broadband. I spoke with Heshma- very enthusiastic and helpful.,"['went', 'into', 'store', 'to', 'ask', 'about', 'broadband', '.', 'i', 'spoke', 'with', 'heshma-', 'very', 'enthusiastic', 'and', 'helpful', '.']","{'neg': 0.0, 'neu': 0.647, 'pos': 0.353, 'compound': 0.762}"
Terrible terrible customer service and managers having no clue how to deal with customers.,"['terrible', 'terrible', 'customer', 'service', 'and', 'managers', 'having', 'no', 'clue', 'how', 'to', 'deal', 'with', 'customers', '.']","{'neg': 0.433, 'neu': 0.567, 'pos': 0.0, 'compound': -0.8126}"
Kellie was very helpful and great customer service when helping my dad upgrade his phone.,"['kellie', 'was', 'very', 'helpful', 'and', 'great', 'customer', 'service', 'when', 'helping', 'my', 'dad', 'upgrade', 'his', 'phone', '.']","{'neg': 0.0, 'neu': 0.554, 'pos': 0.446, 'compound': 0.8643}"
"Kiera, was excellent, made the sale very straight forward and easy and was super friendly. Thank you","['kiera', ',', 'was', 'excellent', ',', 'made', 'the', 'sale', 'very', 'straight', 'forward', 'and', 'easy', 'and', 'was', 'super', 'friendly', '.', 'thank', 'you']","{'neg': 0.0, 'neu': 0.374, 'pos': 0.626, 'compound': 0.9545}"
Great service from Lloyd. Really knowledgeable and helpful work my upgrade.,"['great', 'service', 'from', 'lloyd', '.', 'really', 'knowledgeable', 'and', 'helpful', 'work', 'my', 'upgrade', '.']","{'neg': 0.0, 'neu': 0.557, 'pos': 0.443, 'compound': 0.8}"
"Excellent service, helping us to choose a new phone and sort out contracts","['excellent', 'service', ',', 'helping', 'us', 'to', 'choose', 'a', 'new', 'phone', 'and', 'sort', 'out', 'contracts']","{'neg': 0.0, 'neu': 0.629, 'pos': 0.371, 'compound': 0.7096}"
Gee at Vodafone Broadstairs is very very helpful and a asset to Vodafone!,"['gee', 'at', 'vodafone', 'broadstairs', 'is', 'very', 'very', 'helpful', 'and', 'a', 'asset', 'to', 'vodafone', '!']","{'neg': 0.0, 'neu': 0.609, 'pos': 0.391, 'compound': 0.7526}"
I am very pleased with the service I received in store today by Cellan.,"['i', 'am', 'very', 'pleased', 'with', 'the', 'service', 'i', 'received', 'in', 'store', 'today', 'by', 'cellan', '.']","{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.4927}"
Fab lovely very welcoming and very friendly. Was easy to upgrade and no problems.,"['fab', 'lovely', 'very', 'welcoming', 'and', 'very', 'friendly', '.', 'was', 'easy', 'to', 'upgrade', 'and', 'no', 'problems', '.']","{'neg': 0.172, 'neu': 0.245, 'pos': 0.583, 'compound': 0.9144}"
"Great, too fast, friendly staff, easy process for contracts, easy deals. Thanks","['great', ',', 'too', 'fast', ',', 'friendly', 'staff', ',', 'easy', 'process', 'for', 'contracts', ',', 'easy', 'deals', '.', 'thanks']","{'neg': 0.0, 'neu': 0.304, 'pos': 0.696, 'compound': 0.9432}"
Amazing staff. Listen to your needs and act accordingly. Superstore !,"['amazing', 'staff', '.', 'listen', 'to', 'your', 'needs', 'and', 'act', 'accordingly', '.', 'superstore', '!']","{'neg': 0.0, 'neu': 0.687, 'pos': 0.313, 'compound': 0.6239}"
"Came in to upgrade phone and watch, went without a hitch. John was very helpful","['came', 'in', 'to', 'upgrade', 'phone', 'and', 'watch', ',', 'went', 'without', 'a', 'hitch', '.', 'john', 'was', 'very', 'helpful']","{'neg': 0.0, 'neu': 0.808, 'pos': 0.192, 'compound': 0.4754}"
Very friendly staff and customer service Huge thanks to all staff,"['very', 'friendly', 'staff', 'and', 'customer', 'service', 'huge', 'thanks', 'to', 'all', 'staff']","{'neg': 0.0, 'neu': 0.479, 'pos': 0.521, 'compound': 0.8268}"
"If it weren't for Kimberley, the manager at the Camberley store I, my daughter and my partner would have left Vodafone long ago. We prefer Vodafone for its coverage and ease of use especially when travelling to Thailand, but their central administration and continuous failures and broken promises were just too much.One day about 3-4 years ago, out of sheer frustration we walked into the Camberley store and met Kimberley and suddenly life with Vodafone became so simple. She's like a friend now and we rely on her for all our comms including broadband, and we would be lost without her.PS: I posted my review because I understood it was specifically for the Camberley store. However, following it being published online, it does appear to be another Vodafone scam where they are looking to increase their trustpilot rating by deflecting comments about their central services and focusing on Customer Service and staff at store level. To be clear, Vodafone are the worst network and company I have ever encountered, they very rarely if ever follow through on a promise or commitment or any telephone discussion with their central customer services. If I were to rate Vodafone and not the individual store, it would be -5.I feel disappointed and a little bit conned that Vodafone have used my review of the Camberley store and the manager there in an attempt to boost their overall performance ratings on trustpilot and I hope trustpilot pick up on this.","['if', 'it', 'were', ""n't"", 'for', 'kimberley', ',', 'the', 'manager', 'at', 'the', 'camberley', 'store', 'i', ',', 'my', 'daughter', 'and', 'my', 'partner', 'would', 'have', 'left', 'vodafone', 'long', 'ago', '.', 'we', 'prefer', 'vodafone', 'for', 'its', 'coverage', 'and', 'ease', 'of', 'use', 'especially', 'when', 'travelling', 'to', 'thailand', ',', 'but', 'their', 'central', 'administration', 'and', 'continuous', 'failures', 'and', 'broken', 'promises', 'were', 'just', 'too', 'much.one', 'day', 'about', '3-4', 'years', 'ago', ',', 'out', 'of', 'sheer', 'frustration', 'we', 'walked', 'into', 'the', 'camberley', 'store', 'and', 'met', 'kimberley', 'and', 'suddenly', 'life', 'with', 'vodafone', 'became', 'so', 'simple', '.', 'she', ""'s"", 'like', 'a', 'friend', 'now', 'and', 'we', 'rely', 'on', 'her', 'for', 'all', 'our', 'comms', 'including', 'broadband', ',', 'and', 'we', 'would', 'be', 'lost', 'without', 'her.ps', ':', 'i', 'posted', 'my', 'review', 'because', 'i', 'understood', 'it', 'was', 'specifically', 'for', 'the', 'camberley', 'store', '.', 'however', ',', 'following', 'it', 'being', 'published', 'online', ',', 'it', 'does', 'appear', 'to', 'be', 'another', 'vodafone', 'scam', 'where', 'they', 'are', 'looking', 'to', 'increase', 'their', 'trustpilot', 'rating', 'by', 'deflecting', 'comments', 'about', 'their', 'central', 'services', 'and', 'focusing', 'on', 'customer', 'service', 'and', 'staff', 'at', 'store', 'level', '.', 'to', 'be', 'clear', ',', 'vodafone', 'are', 'the', 'worst', 'network', 'and', 'company', 'i', 'have', 'ever', 'encountered', ',', 'they', 'very', 'rarely', 'if', 'ever', 'follow', 'through', 'on', 'a', 'promise', 'or', 'commitment', 'or', 'any', 'telephone', 'discussion', 'with', 'their', 'central', 'customer', 'services', '.', 'if', 'i', 'were', 'to', 'rate', 'vodafone', 'and', 'not', 'the', 'individual', 'store', ',', 'it', 'would', 'be', '-5.i', 'feel', 'disappointed', 'and', 'a', 'little', 'bit', 'conned', 'that', 'vodafone', 'have', 'used', 'my', 'review', 'of', 'the', 'camberley', 'store', 'and', 'the', 'manager', 'there', 'in', 'an', 'attempt', 'to', 'boost', 'their', 'overall', 'performance', 'ratings', 'on', 'trustpilot', 'and', 'i', 'hope', 'trustpilot', 'pick', 'up', 'on', 'this', '.']","{'neg': 0.106, 'neu': 0.778, 'pos': 0.116, 'compound': -0.0772}"
Henry in the Bath shop was amazingly helpful. I would definitely recommend.,"['henry', 'in', 'the', 'bath', 'shop', 'was', 'amazingly', 'helpful', '.', 'i', 'would', 'definitely', 'recommend', '.']","{'neg': 0.0, 'neu': 0.483, 'pos': 0.517, 'compound': 0.8204}"
Amazing store and also agents in the store are very supportive.,"['amazing', 'store', 'and', 'also', 'agents', 'in', 'the', 'store', 'are', 'very', 'supportive', '.']","{'neg': 0.0, 'neu': 0.589, 'pos': 0.411, 'compound': 0.7425}"
Great customer service very informative and no pressure to purchase there and then.,"['great', 'customer', 'service', 'very', 'informative', 'and', 'no', 'pressure', 'to', 'purchase', 'there', 'and', 'then', '.']","{'neg': 0.249, 'neu': 0.533, 'pos': 0.219, 'compound': 0.1119}"
"Really great customer service, very helpful and friendly staff","['really', 'great', 'customer', 'service', ',', 'very', 'helpful', 'and', 'friendly', 'staff']","{'neg': 0.0, 'neu': 0.354, 'pos': 0.646, 'compound': 0.899}"
Very welcoming atmosphere and the staff are always friendly and helpful.,"['very', 'welcoming', 'atmosphere', 'and', 'the', 'staff', 'are', 'always', 'friendly', 'and', 'helpful', '.']","{'neg': 0.0, 'neu': 0.465, 'pos': 0.535, 'compound': 0.8479}"
Teri was very helpful and very nice to talk to. Great customer service.,"['teri', 'was', 'very', 'helpful', 'and', 'very', 'nice', 'to', 'talk', 'to', '.', 'great', 'customer', 'service', '.']","{'neg': 0.0, 'neu': 0.493, 'pos': 0.507, 'compound': 0.883}"
Tarek was very kind and supportive. Bought an iPhone 14 Plus.,"['tarek', 'was', 'very', 'kind', 'and', 'supportive', '.', 'bought', 'an', 'iphone', '14', 'plus', '.']","{'neg': 0.0, 'neu': 0.594, 'pos': 0.406, 'compound': 0.7316}"
Nurul given me a very good service will come to see him again,"['nurul', 'given', 'me', 'a', 'very', 'good', 'service', 'will', 'come', 'to', 'see', 'him', 'again']","{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.4927}"
Nadia Absolutely was Fanta- got me a great deal and  no sales pressure,"['nadia', 'absolutely', 'was', 'fanta-', 'got', 'me', 'a', 'great', 'deal', 'and', 'no', 'sales', 'pressure']","{'neg': 0.251, 'neu': 0.514, 'pos': 0.234, 'compound': 0.1779}"
"Kai was amazing, picked out the perfect phone for me will reccomend","['kai', 'was', 'amazing', ',', 'picked', 'out', 'the', 'perfect', 'phone', 'for', 'me', 'will', 'reccomend']","{'neg': 0.0, 'neu': 0.571, 'pos': 0.429, 'compound': 0.8176}"
"Very good experience, everything explained and understood","['very', 'good', 'experience', ',', 'everything', 'explained', 'and', 'understood']","{'neg': 0.0, 'neu': 0.653, 'pos': 0.347, 'compound': 0.4927}"
Ana akwaya helped us since The first Time we came here,"['ana', 'akwaya', 'helped', 'us', 'since', 'the', 'first', 'time', 'we', 'came', 'here']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Excellent service.All question answered and information given.,"['excellent', 'service.all', 'question', 'answered', 'and', 'information', 'given', '.']","{'neg': 0.0, 'neu': 0.619, 'pos': 0.381, 'compound': 0.5719}"
Lucy was extremely helpful and informative. Well done,"['lucy', 'was', 'extremely', 'helpful', 'and', 'informative', '.', 'well', 'done']","{'neg': 0.0, 'neu': 0.536, 'pos': 0.464, 'compound': 0.6361}"
Great service. Great to speak with MO store manager,"['great', 'service', '.', 'great', 'to', 'speak', 'with', 'mo', 'store', 'manager']","{'neg': 0.0, 'neu': 0.461, 'pos': 0.539, 'compound': 0.8481}"
She was good at her Job she helped me out very fast,"['she', 'was', 'good', 'at', 'her', 'job', 'she', 'helped', 'me', 'out', 'very', 'fast']","{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.4404}"
Wonderful customer services experience and very helpful & friendly,"['wonderful', 'customer', 'services', 'experience', 'and', 'very', 'helpful', '&', 'friendly']","{'neg': 0.0, 'neu': 0.327, 'pos': 0.673, 'compound': 0.8826}"
Mo and Ian have provided great service to help my issues.,"['mo', 'and', 'ian', 'have', 'provided', 'great', 'service', 'to', 'help', 'my', 'issues', '.']","{'neg': 0.0, 'neu': 0.57, 'pos': 0.43, 'compound': 0.7783}"
Staff where extremely helpful and knowledgeable.,"['staff', 'where', 'extremely', 'helpful', 'and', 'knowledgeable', '.']","{'neg': 0.0, 'neu': 0.618, 'pos': 0.382, 'compound': 0.4754}"
Charlie made lots of sense and was very helpful,"['charlie', 'made', 'lots', 'of', 'sense', 'and', 'was', 'very', 'helpful']","{'neg': 0.0, 'neu': 0.721, 'pos': 0.279, 'compound': 0.4754}"
"Very bad experience with Vodafone,  when it comes down to it. All was absolutely fine for around two years, untill covid hit the uk.I found myself in a situation were my wages wernt stretching as far as i needed them too. Being self employed, like many people, put great pressure on household bills.I contacted Vodafone, to see if there was anything they could do to help ease the pressure, for a month or two. I even suggested breaking down the one month line renal i owed into smaller payments. What a waste of time that was, i was passed from pillow to post, being told no we cant help. Then yes we can by someone else, then getting a phone call back to say that person was wrong and we now cannot help.For the sake of one months bill, for Vodafone not to help there customers. when the uk was going though an absolute nightmare.I had only missed one payment in my whole contract makes no sense. Then to top it off they turned off my lines, sent me a bill for £4000 and told me i needed to pay this.It then took the original manager from a complaint i made 6 month earlier to contact me and say we can do a paymnet plan and reconnect your lines, erm hello i have a new phone provider, dont think so. I offered to send the two phones back from there contract, and was told its to late now. Either reconnect or pay the bill (£4000)It was to late because they cannot communicate or keep you informed. And leave things 6 month to try and sort.And all i got was these things happen.So conclusion Is Customer service is terrible They dont communicate They give you false information And if you end up in a tuff situation they will fob you off, like you dont matter.Now i am not saying every adviser is like this, because that wouldn't be fair. But the structure of the company, is somewhat to be desired.Daye of experience is wrong it was 2020/2021","['very', 'bad', 'experience', 'with', 'vodafone', ',', 'when', 'it', 'comes', 'down', 'to', 'it', '.', 'all', 'was', 'absolutely', 'fine', 'for', 'around', 'two', 'years', ',', 'untill', 'covid', 'hit', 'the', 'uk.i', 'found', 'myself', 'in', 'a', 'situation', 'were', 'my', 'wages', 'wernt', 'stretching', 'as', 'far', 'as', 'i', 'needed', 'them', 'too', '.', 'being', 'self', 'employed', ',', 'like', 'many', 'people', ',', 'put', 'great', 'pressure', 'on', 'household', 'bills.i', 'contacted', 'vodafone', ',', 'to', 'see', 'if', 'there', 'was', 'anything', 'they', 'could', 'do', 'to', 'help', 'ease', 'the', 'pressure', ',', 'for', 'a', 'month', 'or', 'two', '.', 'i', 'even', 'suggested', 'breaking', 'down', 'the', 'one', 'month', 'line', 'renal', 'i', 'owed', 'into', 'smaller', 'payments', '.', 'what', 'a', 'waste', 'of', 'time', 'that', 'was', ',', 'i', 'was', 'passed', 'from', 'pillow', 'to', 'post', ',', 'being', 'told', 'no', 'we', 'cant', 'help', '.', 'then', 'yes', 'we', 'can', 'by', 'someone', 'else', ',', 'then', 'getting', 'a', 'phone', 'call', 'back', 'to', 'say', 'that', 'person', 'was', 'wrong', 'and', 'we', 'now', 'can', 'not', 'help.for', 'the', 'sake', 'of', 'one', 'months', 'bill', ',', 'for', 'vodafone', 'not', 'to', 'help', 'there', 'customers', '.', 'when', 'the', 'uk', 'was', 'going', 'though', 'an', 'absolute', 'nightmare.i', 'had', 'only', 'missed', 'one', 'payment', 'in', 'my', 'whole', 'contract', 'makes', 'no', 'sense', '.', 'then', 'to', 'top', 'it', 'off', 'they', 'turned', 'off', 'my', 'lines', ',', 'sent', 'me', 'a', 'bill', 'for', '£4000', 'and', 'told', 'me', 'i', 'needed', 'to', 'pay', 'this.it', 'then', 'took', 'the', 'original', 'manager', 'from', 'a', 'complaint', 'i', 'made', '6', 'month', 'earlier', 'to', 'contact', 'me', 'and', 'say', 'we', 'can', 'do', 'a', 'paymnet', 'plan', 'and', 'reconnect', 'your', 'lines', ',', 'erm', 'hello', 'i', 'have', 'a', 'new', 'phone', 'provider', ',', 'dont', 'think', 'so', '.', 'i', 'offered', 'to', 'send', 'the', 'two', 'phones', 'back', 'from', 'there', 'contract', ',', 'and', 'was', 'told', 'its', 'to', 'late', 'now', '.', 'either', 'reconnect', 'or', 'pay', 'the', 'bill', '(', '£4000', ')', 'it', 'was', 'to', 'late', 'because', 'they', 'can', 'not', 'communicate', 'or', 'keep', 'you', 'informed', '.', 'and', 'leave', 'things', '6', 'month', 'to', 'try', 'and', 'sort.and', 'all', 'i', 'got', 'was', 'these', 'things', 'happen.so', 'conclusion', 'is', 'customer', 'service', 'is', 'terrible', 'they', 'dont', 'communicate', 'they', 'give', 'you', 'false', 'information', 'and', 'if', 'you', 'end', 'up', 'in', 'a', 'tuff', 'situation', 'they', 'will', 'fob', 'you', 'off', ',', 'like', 'you', 'dont', 'matter.now', 'i', 'am', 'not', 'saying', 'every', 'adviser', 'is', 'like', 'this', ',', 'because', 'that', 'would', ""n't"", 'be', 'fair', '.', 'but', 'the', 'structure', 'of', 'the', 'company', ',', 'is', 'somewhat', 'to', 'be', 'desired.daye', 'of', 'experience', 'is', 'wrong', 'it', 'was', '2020/2021']","{'neg': 0.082, 'neu': 0.862, 'pos': 0.056, 'compound': -0.7236}"
